person_day_id,trip_id,mode,start_time,end_time,duration,preceding_purpose,following_purpose
30601_2022-09-01,5.0,mpt,48665.0,48982.0,317.0,home,shop
30601_2022-09-01,6.0,mpt,50530.0,50808.0,278.0,shop,home
30177_2022-11-02,0.0,walk,31980.0,35140.0,3160.0,home,home
30177_2022-11-02,1.0,walk,46816.0,49105.0,2289.0,home,home
30177_2022-11-02,2.0,walk,50633.0,51459.0,826.0,home,home
31166_2022-12-02,0.0,walk,59239.0,60299.0,1060.0,home,leisure
31166_2022-12-02,1.0,walk,62090.0,63623.0,1533.0,leisure,leisure
31166_2022-12-02,2.0,walk,75108.0,75443.0,335.0,leisure,home
30749_2022-11-23,0.0,mpt,42729.0,43238.0,509.0,home,education
30749_2022-11-23,1.0,mpt,56846.0,57579.0,733.0,education,home
30989_2022-12-02,0.0,walk,57594.0,58791.0,1197.0,home,home
31137_2022-12-22,0.0,walk,37036.0,37373.0,337.0,home,other
31137_2022-12-22,1.0,mpt,37797.0,38166.0,369.0,other,home
31137_2022-12-22,2.0,walk,42967.0,43109.0,142.0,home,home
31137_2022-12-22,3.0,walk,48967.0,49091.0,124.0,home,home
31137_2022-12-22,4.0,mpt,50656.0,50824.0,168.0,home,leisure
31137_2022-12-22,5.0,mpt,51482.0,52389.0,907.0,leisure,other
31137_2022-12-22,6.0,mpt,53137.0,54030.0,893.0,other,shop
31137_2022-12-22,7.0,mpt,56386.0,57264.0,878.0,shop,shop
31137_2022-12-22,8.0,mpt,57741.0,58033.0,292.0,shop,home
30875_2022-08-24,0.0,bike,60404.0,61134.0,730.0,home,leisure
30875_2022-08-24,1.0,bike,70865.0,71963.0,1098.0,leisure,home
30236_2022-10-24,0.0,walk,19261.0,22584.0,3323.0,home,home
30236_2022-10-24,1.0,walk,53692.0,54223.0,531.0,home,shop
30236_2022-10-24,2.0,mpt,54936.0,55753.0,817.0,shop,home
30789_2022-08-15,0.0,bike,28411.0,28587.0,176.0,home,education
30789_2022-08-15,1.0,bike,29443.0,29575.0,132.0,education,leisure
30789_2022-08-15,2.0,bike,35151.0,35505.0,354.0,leisure,shop
30789_2022-08-15,3.0,bike,36866.0,37183.0,317.0,shop,home
30789_2022-08-15,4.0,bike,61713.0,61957.0,244.0,home,other
30789_2022-08-15,5.0,bike,67899.0,68272.0,373.0,other,home
30385_2022-09-28,0.0,pt,17193.0,20184.0,2991.0,home,education
30385_2022-09-28,1.0,walk,29321.0,29657.0,336.0,education,education
30385_2022-09-28,2.0,walk,36239.0,36633.0,394.0,education,work
30385_2022-09-28,3.0,walk,49489.0,50497.0,1008.0,work,education
30385_2022-09-28,4.0,pt,53113.0,55246.0,2133.0,education,other
30385_2022-09-28,5.0,pt,56011.0,56469.0,458.0,other,home
30987_2022-08-22,0.0,mpt,16517.0,18179.0,1662.0,home,work
30987_2022-08-22,1.0,mpt,51664.0,52784.0,1120.0,work,home
30115_2022-09-28,0.0,walk,22257.0,22468.0,211.0,home,other
30115_2022-09-28,1.0,walk,22908.0,23293.0,385.0,other,education
30115_2022-09-28,2.0,walk,37724.0,38024.0,300.0,education,shop
30115_2022-09-28,3.0,walk,38859.0,39302.0,443.0,shop,education
30115_2022-09-28,4.0,walk,55325.0,55700.0,375.0,education,other
30115_2022-09-28,5.0,walk,56597.0,57670.0,1073.0,other,home
31096_2023-01-17,0.0,walk,9590.0,9651.0,61.0,home,home
31096_2023-01-17,1.0,pt,39261.0,43119.0,3858.0,home,home
31096_2023-01-17,2.0,walk,53080.0,53856.0,776.0,home,home
31096_2023-01-17,3.0,pt,66543.0,71105.0,4562.0,home,home
30211_2022-11-09,0.0,mpt,20012.0,25775.0,5763.0,home,leisure
30211_2022-11-09,1.0,walk,28637.0,29334.0,697.0,leisure,education
30211_2022-11-09,2.0,mpt,33904.0,34874.0,970.0,education,leisure
30211_2022-11-09,3.0,mpt,37563.0,40641.0,3078.0,leisure,home
30211_2022-11-09,4.0,mpt,53052.0,53356.0,304.0,home,home
30211_2022-11-09,5.0,mpt,58444.0,58659.0,215.0,home,home
30177_2022-10-27,0.0,walk,42161.0,44466.0,2305.0,home,home
30167_2022-11-08,0.0,walk,40341.0,42477.0,2136.0,home,leisure
30167_2022-11-08,1.0,walk,43121.0,44183.0,1062.0,leisure,other
30167_2022-11-08,2.0,walk,44839.0,44942.0,103.0,other,leisure
30167_2022-11-08,3.0,mpt,47125.0,47492.0,367.0,leisure,home
30167_2022-11-08,4.0,walk,66805.0,67653.0,848.0,home,leisure
30167_2022-11-08,5.0,pt,73999.0,74432.0,433.0,leisure,leisure
30167_2022-11-08,6.0,walk,80994.0,81346.0,352.0,leisure,home
30515_2022-10-04,0.0,mpt,22721.0,23341.0,620.0,home,education
30515_2022-10-04,1.0,mpt,37799.0,38488.0,689.0,education,home
30515_2022-10-04,2.0,walk,57310.0,57412.0,102.0,home,home
30229_2022-09-18,0.0,pt,32748.0,33747.0,999.0,home,leisure
30229_2022-09-18,1.0,walk,34368.0,34635.0,267.0,leisure,leisure
30229_2022-09-18,2.0,walk,37291.0,37372.0,81.0,leisure,leisure
30229_2022-09-18,3.0,walk,37864.0,37933.0,69.0,leisure,leisure
30229_2022-09-18,4.0,walk,41609.0,42029.0,420.0,leisure,leisure
30229_2022-09-18,5.0,walk,44122.0,44822.0,700.0,leisure,leisure
30229_2022-09-18,6.0,walk,48241.0,48691.0,450.0,leisure,leisure
30229_2022-09-18,7.0,walk,50113.0,50386.0,273.0,leisure,leisure
30229_2022-09-18,8.0,pt,52070.0,53217.0,1147.0,leisure,home
30134_2023-02-02,0.0,bike,35981.0,36147.0,166.0,home,home
30134_2023-02-02,1.0,mpt,38483.0,39048.0,565.0,home,home
30134_2023-02-02,2.0,mpt,41461.0,41635.0,174.0,home,other
30134_2023-02-02,3.0,mpt,42132.0,42522.0,390.0,other,shop
30134_2023-02-02,4.0,mpt,42933.0,44987.0,2054.0,shop,education
30134_2023-02-02,5.0,mpt,52283.0,52785.0,502.0,education,shop
30134_2023-02-02,6.0,mpt,53590.0,54055.0,465.0,shop,leisure
30134_2023-02-02,7.0,walk,62287.0,62604.0,317.0,leisure,leisure
30134_2023-02-02,8.0,mpt,75146.0,76551.0,1405.0,leisure,other
30134_2023-02-02,9.0,mpt,76919.0,77555.0,636.0,other,home
30932_2022-10-30,0.0,walk,42628.0,44819.0,2191.0,home,home
30932_2022-10-30,1.0,pt,60292.0,61869.0,1577.0,home,shop
30932_2022-10-30,2.0,pt,62945.0,66397.0,3452.0,shop,home
30938_2022-08-23,0.0,walk,34201.0,35039.0,838.0,home,education
30938_2022-08-23,1.0,walk,56066.0,56786.0,720.0,education,shop
30938_2022-08-23,2.0,walk,57467.0,57918.0,451.0,shop,home
30303_2022-10-28,0.0,mpt,18236.0,18830.0,594.0,home,education
30303_2022-10-28,1.0,mpt,35056.0,35716.0,660.0,education,home
30303_2022-10-28,2.0,walk,49317.0,49452.0,135.0,home,home
30303_2022-10-28,3.0,walk,57390.0,57950.0,560.0,home,home
30303_2022-10-28,4.0,mpt,61093.0,61971.0,878.0,home,other
30303_2022-10-28,5.0,mpt,63383.0,63676.0,293.0,other,leisure
30303_2022-10-28,6.0,mpt,72980.0,73921.0,941.0,leisure,home
31158_2023-01-10,0.0,mpt,59843.0,60998.0,1155.0,home,shop
31158_2023-01-10,1.0,walk,62258.0,62764.0,506.0,shop,leisure
31158_2023-01-10,2.0,walk,67284.0,67620.0,336.0,leisure,leisure
31158_2023-01-10,3.0,pt,77373.0,79096.0,1723.0,leisure,home
31251_2022-12-23,0.0,mpt,45877.0,46477.0,600.0,home,other
31251_2022-12-23,1.0,mpt,46981.0,48576.0,1595.0,other,home
31251_2022-12-23,2.0,mpt,56188.0,56708.0,520.0,home,other
31251_2022-12-23,3.0,mpt,57375.0,58351.0,976.0,other,home
30116_2022-07-29,0.0,walk,62475.0,62769.0,294.0,home,home
30511_2022-09-21,0.0,mpt,35549.0,36940.0,1391.0,home,home
30511_2022-09-21,1.0,mpt,56429.0,57907.0,1478.0,home,work
30511_2022-09-21,2.0,mpt,62499.0,62694.0,195.0,work,other
30511_2022-09-21,3.0,mpt,64410.0,65626.0,1216.0,other,home
30517_2022-11-25,0.0,mpt,40859.0,41721.0,862.0,home,other
30517_2022-11-25,1.0,mpt,42114.0,43298.0,1184.0,other,leisure
30517_2022-11-25,2.0,mpt,51409.0,53369.0,1960.0,leisure,home
31116_2022-10-07,0.0,mpt,51563.0,51712.0,149.0,home,shop
31116_2022-10-07,1.0,mpt,52658.0,57550.0,4892.0,shop,shop
31116_2022-10-07,2.0,mpt,58023.0,59011.0,988.0,shop,home
31080_2022-10-05,0.0,walk,42069.0,42634.0,565.0,home,home
31080_2022-10-05,1.0,walk,43058.0,43683.0,625.0,home,home
30728_2022-11-18,0.0,pt,26589.0,26717.0,128.0,home,home
30728_2022-11-18,1.0,mpt,27106.0,27264.0,158.0,home,home
30728_2022-11-18,2.0,mpt,44838.0,45673.0,835.0,home,home
30728_2022-11-18,3.0,mpt,51451.0,52494.0,1043.0,home,home
30728_2022-11-18,4.0,mpt,58986.0,61856.0,2870.0,home,shop
30728_2022-11-18,5.0,mpt,65835.0,67434.0,1599.0,shop,leisure
30728_2022-11-18,6.0,mpt,68403.0,69297.0,894.0,leisure,home
30728_2022-11-18,7.0,mpt,71561.0,72394.0,833.0,home,home
30168_2022-09-14,0.0,mpt,13203.0,14309.0,1106.0,home,education
30168_2022-09-14,1.0,walk,33819.0,34055.0,236.0,education,leisure
30168_2022-09-14,2.0,walk,39379.0,39735.0,356.0,leisure,education
30168_2022-09-14,3.0,mpt,50345.0,51702.0,1357.0,education,home
30168_2022-09-14,4.0,walk,52145.0,53781.0,1636.0,home,home
31274_2022-11-25,0.0,walk,38242.0,38559.0,317.0,home,leisure
31274_2022-11-25,1.0,walk,39093.0,39406.0,313.0,leisure,leisure
31274_2022-11-25,2.0,walk,48052.0,48445.0,393.0,leisure,education
31274_2022-11-25,3.0,walk,56781.0,56937.0,156.0,education,leisure
31274_2022-11-25,4.0,pt,57788.0,58346.0,558.0,leisure,home
30226_2022-12-01,0.0,pt,58723.0,59879.0,1156.0,home,leisure
30226_2022-12-01,1.0,pt,62193.0,63104.0,911.0,leisure,home
30391_2022-09-27,0.0,mpt,19305.0,19935.0,630.0,home,other
30391_2022-09-27,1.0,mpt,20293.0,22511.0,2218.0,other,other
30391_2022-09-27,2.0,mpt,25272.0,25534.0,262.0,other,leisure
30391_2022-09-27,3.0,mpt,27711.0,28331.0,620.0,leisure,leisure
30391_2022-09-27,4.0,mpt,32365.0,32380.0,15.0,leisure,leisure
30391_2022-09-27,5.0,mpt,35923.0,35982.0,59.0,leisure,home
30391_2022-09-27,6.0,mpt,45684.0,45929.0,245.0,home,other
30391_2022-09-27,7.0,mpt,47095.0,47333.0,238.0,other,other
30391_2022-09-27,8.0,mpt,47822.0,48199.0,377.0,other,leisure
30391_2022-09-27,9.0,mpt,49809.0,50203.0,394.0,leisure,home
30256_2022-11-22,0.0,mpt,63662.0,66193.0,2531.0,home,home
30439_2022-11-17,0.0,mpt,17917.0,20539.0,2622.0,home,home
30439_2022-11-17,1.0,walk,42400.0,43262.0,862.0,home,shop
30439_2022-11-17,2.0,walk,43625.0,44714.0,1089.0,shop,home
30439_2022-11-17,3.0,mpt,58754.0,62905.0,4151.0,home,home
30439_2022-11-17,4.0,mpt,71252.0,72704.0,1452.0,home,home
31240_2022-12-29,0.0,walk,57807.0,58745.0,938.0,home,shop
31240_2022-12-29,1.0,walk,59213.0,60067.0,854.0,shop,home
30989_2022-12-08,0.0,walk,40103.0,40470.0,367.0,home,education
30989_2022-12-08,1.0,walk,57035.0,57442.0,407.0,education,home
30981_2022-09-07,0.0,bike,22175.0,23932.0,1757.0,home,education
30981_2022-09-07,1.0,walk,32148.0,32445.0,297.0,education,education
30981_2022-09-07,2.0,walk,37034.0,37703.0,669.0,education,leisure
30981_2022-09-07,3.0,walk,41966.0,42184.0,218.0,leisure,education
30981_2022-09-07,4.0,walk,53672.0,54093.0,421.0,education,education
30981_2022-09-07,5.0,bike,55708.0,56840.0,1132.0,education,home
30981_2022-09-07,6.0,mpt,74835.0,76846.0,2011.0,home,other
30981_2022-09-07,7.0,mpt,78485.0,80577.0,2092.0,other,home
30327_2022-12-15,0.0,walk,51642.0,58376.0,6734.0,home,home
30339_2022-12-14,0.0,pt,37512.0,39781.0,2269.0,home,leisure
30339_2022-12-14,1.0,walk,46817.0,46979.0,162.0,leisure,leisure
30339_2022-12-14,2.0,pt,57792.0,58664.0,872.0,leisure,shop
30339_2022-12-14,3.0,pt,59393.0,61526.0,2133.0,shop,home
30008_2022-12-12,0.0,bike,22620.0,24314.0,1694.0,home,education
30008_2022-12-12,1.0,walk,41918.0,42047.0,129.0,education,leisure
30008_2022-12-12,2.0,walk,43542.0,43755.0,213.0,leisure,education
30008_2022-12-12,3.0,bike,52394.0,54078.0,1684.0,education,home
31094_2022-12-13,0.0,walk,19697.0,20308.0,611.0,home,home
31094_2022-12-13,1.0,mpt,24480.0,25685.0,1205.0,home,education
31094_2022-12-13,2.0,walk,26058.0,26335.0,277.0,education,education
31094_2022-12-13,3.0,mpt,30098.0,31224.0,1126.0,education,leisure
31094_2022-12-13,4.0,mpt,32455.0,33513.0,1058.0,leisure,education
31094_2022-12-13,5.0,mpt,36770.0,39686.0,2916.0,education,work
31094_2022-12-13,6.0,mpt,48322.0,51831.0,3509.0,work,education
31094_2022-12-13,7.0,mpt,56668.0,58607.0,1939.0,education,leisure
31094_2022-12-13,8.0,mpt,59720.0,60310.0,590.0,leisure,home
30009_2022-10-01,0.0,mpt,64154.0,65602.0,1448.0,home,other
30009_2022-10-01,1.0,mpt,66394.0,67862.0,1468.0,other,leisure
30769_2022-11-09,0.0,mpt,23015.0,23633.0,618.0,home,leisure
30769_2022-11-09,1.0,mpt,24519.0,25234.0,715.0,leisure,home
30769_2022-11-09,2.0,walk,28629.0,28834.0,205.0,home,other
30769_2022-11-09,3.0,walk,31276.0,31614.0,338.0,other,home
30769_2022-11-09,4.0,mpt,62838.0,63497.0,659.0,home,shop
30769_2022-11-09,5.0,mpt,65192.0,65513.0,321.0,shop,home
31207_2022-11-15,0.0,mpt,18697.0,21248.0,2551.0,home,education
31207_2022-11-15,1.0,walk,28449.0,28717.0,268.0,education,education
31207_2022-11-15,2.0,walk,38999.0,39154.0,155.0,education,education
31207_2022-11-15,3.0,walk,53609.0,53810.0,201.0,education,education
31207_2022-11-15,4.0,mpt,56996.0,58899.0,1903.0,education,home
31207_2022-11-15,5.0,mpt,61584.0,61923.0,339.0,home,leisure
31207_2022-11-15,6.0,mpt,63702.0,64516.0,814.0,leisure,leisure
31207_2022-11-15,7.0,mpt,75982.0,76938.0,956.0,leisure,leisure
31207_2022-11-15,8.0,walk,79021.0,79200.0,179.0,leisure,home
30140_2022-12-01,0.0,walk,24010.0,26163.0,2153.0,home,home
30140_2022-12-01,1.0,walk,61761.0,64388.0,2627.0,home,home
30140_2022-12-01,2.0,walk,66869.0,67676.0,807.0,home,home
30186_2022-11-30,0.0,mpt,27025.0,27693.0,668.0,home,work
30186_2022-11-30,1.0,mpt,59149.0,59864.0,715.0,work,home
30186_2022-11-30,2.0,mpt,60483.0,61459.0,976.0,home,leisure
30186_2022-11-30,3.0,walk,62280.0,62390.0,110.0,leisure,leisure
30186_2022-11-30,4.0,walk,63917.0,64247.0,330.0,leisure,leisure
30186_2022-11-30,5.0,mpt,73447.0,74528.0,1081.0,leisure,home
30617_2022-11-14,0.0,pt,23308.0,25185.0,1877.0,home,education
30617_2022-11-14,1.0,walk,39277.0,39594.0,317.0,education,work
30617_2022-11-14,2.0,walk,42576.0,42635.0,59.0,work,education
30617_2022-11-14,3.0,pt,57097.0,58243.0,1146.0,education,shop
30617_2022-11-14,4.0,walk,58927.0,59266.0,339.0,shop,home
30704_2022-12-01,0.0,mpt,27766.0,29410.0,1644.0,home,other
30704_2022-12-01,1.0,mpt,32506.0,37056.0,4550.0,other,home
30704_2022-12-01,2.0,mpt,59558.0,62437.0,2879.0,home,leisure
30704_2022-12-01,3.0,mpt,79694.0,81540.0,1846.0,leisure,leisure
30704_2022-12-01,4.0,walk,82049.0,82648.0,599.0,leisure,home
30538_2022-11-17,0.0,walk,29481.0,30326.0,845.0,home,leisure
30538_2022-11-17,1.0,walk,33584.0,34295.0,711.0,leisure,home
30538_2022-11-17,2.0,pt,57523.0,57639.0,116.0,home,other
30538_2022-11-17,3.0,pt,58104.0,59603.0,1499.0,other,leisure
30538_2022-11-17,4.0,mpt,60369.0,60892.0,523.0,leisure,other
30538_2022-11-17,5.0,mpt,61461.0,62493.0,1032.0,other,other
30538_2022-11-17,6.0,mpt,63754.0,63776.0,22.0,other,leisure
30538_2022-11-17,7.0,pt,68423.0,68601.0,178.0,leisure,other
30538_2022-11-17,8.0,pt,69006.0,69502.0,496.0,other,home
31193_2022-10-25,0.0,walk,30607.0,33483.0,2876.0,home,home
30847_2022-10-24,0.0,mpt,17161.0,20898.0,3737.0,home,education
30847_2022-10-24,1.0,pt,35632.0,38683.0,3051.0,education,work
30847_2022-10-24,2.0,pt,49116.0,54548.0,5432.0,work,home
31234_2022-09-16,0.0,mpt,61062.0,61870.0,808.0,home,leisure
31234_2022-09-16,1.0,mpt,66574.0,67652.0,1078.0,leisure,home
30439_2022-11-06,0.0,other,18804.0,19421.0,617.0,home,leisure
30439_2022-11-06,1.0,other,30536.0,31254.0,718.0,leisure,leisure
30439_2022-11-06,2.0,other,38254.0,39086.0,832.0,leisure,leisure
30439_2022-11-06,3.0,walk,43213.0,43360.0,147.0,leisure,leisure
30439_2022-11-06,4.0,other,47352.0,68373.0,21021.0,leisure,other
30439_2022-11-06,5.0,pt,68737.0,72066.0,3329.0,other,home
31029_2022-12-15,0.0,pt,31322.0,32559.0,1237.0,home,education
31029_2022-12-15,1.0,walk,39263.0,39620.0,357.0,education,education
31029_2022-12-15,2.0,walk,51983.0,52365.0,382.0,education,education
31029_2022-12-15,3.0,pt,52974.0,53570.0,596.0,education,education
31029_2022-12-15,4.0,pt,55360.0,56330.0,970.0,education,home
31206_2022-09-04,0.0,walk,20144.0,20513.0,369.0,home,leisure
31206_2022-09-04,1.0,walk,21681.0,22100.0,419.0,leisure,leisure
31206_2022-09-04,2.0,walk,22766.0,23367.0,601.0,leisure,home
31206_2022-09-04,3.0,walk,28399.0,29518.0,1119.0,home,leisure
31206_2022-09-04,4.0,mpt,32241.0,33516.0,1275.0,leisure,home
31206_2022-09-04,5.0,walk,45244.0,55422.0,10178.0,home,home
30597_2022-11-08,0.0,bike,45344.0,46136.0,792.0,home,shop
30597_2022-11-08,1.0,walk,47113.0,47213.0,100.0,shop,shop
30597_2022-11-08,2.0,bike,48265.0,49427.0,1162.0,shop,home
30997_2022-12-20,0.0,bike,25235.0,26052.0,817.0,home,work
30997_2022-12-20,1.0,bike,56484.0,57221.0,737.0,work,other
30997_2022-12-20,2.0,walk,57800.0,57911.0,111.0,other,leisure
30997_2022-12-20,3.0,bike,62569.0,63855.0,1286.0,leisure,home
31021_2022-11-18,0.0,mpt,25897.0,26357.0,460.0,home,home
31021_2022-11-18,1.0,mpt,38687.0,38892.0,205.0,home,other
31021_2022-11-18,2.0,mpt,39584.0,39794.0,210.0,other,home
31021_2022-11-18,3.0,mpt,44363.0,46085.0,1722.0,home,education
31021_2022-11-18,4.0,mpt,46643.0,46847.0,204.0,education,education
31021_2022-11-18,5.0,mpt,48561.0,49698.0,1137.0,education,leisure
31021_2022-11-18,6.0,mpt,50077.0,50704.0,627.0,leisure,home
31021_2022-11-18,7.0,mpt,54159.0,54731.0,572.0,home,home
31021_2022-11-18,8.0,mpt,58905.0,61409.0,2504.0,home,shop
31021_2022-11-18,9.0,mpt,63614.0,64017.0,403.0,shop,home
31237_2022-11-22,0.0,walk,25742.0,26836.0,1094.0,home,education
31237_2022-11-22,1.0,mpt,43919.0,45490.0,1571.0,education,home
31237_2022-11-22,2.0,pt,48874.0,49362.0,488.0,home,education
31237_2022-11-22,3.0,pt,65330.0,65496.0,166.0,education,home
30008_2022-12-15,0.0,bike,31263.0,33357.0,2094.0,home,home
30008_2022-12-15,1.0,walk,41005.0,41281.0,276.0,home,education
30008_2022-12-15,2.0,walk,56404.0,57013.0,609.0,education,home
30008_2022-12-15,3.0,bike,59637.0,60098.0,461.0,home,leisure
30008_2022-12-15,4.0,bike,64284.0,64694.0,410.0,leisure,home
30008_2022-12-15,5.0,pt,65742.0,69029.0,3287.0,home,leisure
30008_2022-12-15,6.0,walk,75142.0,78050.0,2908.0,leisure,home
31021_2022-11-22,0.0,mpt,19366.0,20354.0,988.0,home,education
31021_2022-11-22,1.0,mpt,36642.0,37476.0,834.0,education,education
31021_2022-11-22,2.0,mpt,38495.0,39502.0,1007.0,education,work
31021_2022-11-22,3.0,mpt,50597.0,51809.0,1212.0,work,home
31021_2022-11-22,4.0,mpt,55589.0,56420.0,831.0,home,other
31021_2022-11-22,5.0,walk,57783.0,58263.0,480.0,other,home
31021_2022-11-22,6.0,walk,66146.0,67209.0,1063.0,home,home
31021_2022-11-22,7.0,walk,78200.0,78304.0,104.0,home,home
30932_2022-11-13,0.0,mpt,38305.0,42520.0,4215.0,home,home
30932_2022-11-13,1.0,pt,70747.0,75172.0,4425.0,home,home
30403_2022-12-02,0.0,mpt,21309.0,21677.0,368.0,home,education
30403_2022-12-02,1.0,walk,22161.0,22170.0,9.0,education,education
30403_2022-12-02,2.0,mpt,38296.0,38783.0,487.0,education,home
30403_2022-12-02,3.0,bike,55975.0,56399.0,424.0,home,shop
30403_2022-12-02,4.0,bike,58143.0,58931.0,788.0,shop,home
30729_2022-11-21,0.0,mpt,61938.0,62634.0,696.0,home,other
30729_2022-11-21,1.0,mpt,63111.0,65512.0,2401.0,other,leisure
30729_2022-11-21,2.0,mpt,69585.0,71465.0,1880.0,leisure,home
30729_2022-11-21,3.0,walk,72439.0,72531.0,92.0,home,home
30729_2022-11-21,4.0,mpt,74503.0,74767.0,264.0,home,home
30729_2022-11-21,5.0,mpt,76788.0,76986.0,198.0,home,home
30530_2022-09-07,0.0,pt,21490.0,22694.0,1204.0,other,other
30530_2022-09-07,1.0,pt,23541.0,27238.0,3697.0,other,other
30530_2022-09-07,2.0,pt,27792.0,28200.0,408.0,other,education
30530_2022-09-07,3.0,pt,55885.0,63136.0,7251.0,education,home
31002_2022-12-06,0.0,walk,24054.0,24743.0,689.0,home,other
31002_2022-12-06,1.0,walk,25327.0,25683.0,356.0,other,home
31002_2022-12-06,2.0,walk,54602.0,55051.0,449.0,home,other
31002_2022-12-06,3.0,mpt,55697.0,56789.0,1092.0,other,home
31002_2022-12-06,4.0,mpt,68695.0,69907.0,1212.0,home,home
30063_2022-09-08,0.0,walk,28288.0,31838.0,3550.0,home,home
30063_2022-09-08,1.0,walk,62542.0,62599.0,57.0,home,home
30995_2022-12-23,0.0,mpt,56113.0,56328.0,215.0,home,shop
30995_2022-12-23,1.0,mpt,62318.0,62747.0,429.0,shop,shop
30995_2022-12-23,2.0,mpt,66389.0,66961.0,572.0,shop,home
30119_2022-08-26,0.0,bike,38008.0,38136.0,128.0,home,shop
30119_2022-08-26,1.0,bike,39510.0,39963.0,453.0,shop,home
30808_2022-10-30,0.0,walk,26656.0,35696.0,9040.0,home,other
30808_2022-10-30,1.0,walk,36070.0,38138.0,2068.0,other,home
30865_2022-10-27,0.0,bike,46288.0,47584.0,1296.0,home,leisure
30865_2022-10-27,1.0,bike,48058.0,48339.0,281.0,leisure,shop
30865_2022-10-27,2.0,bike,49571.0,49929.0,358.0,shop,home
30433_2022-11-25,0.0,mpt,62056.0,63371.0,1315.0,home,leisure
30433_2022-11-25,1.0,walk,66444.0,66630.0,186.0,leisure,leisure
30433_2022-11-25,2.0,mpt,81062.0,81806.0,744.0,leisure,home
30385_2022-09-03,0.0,bike,28389.0,28818.0,429.0,home,other
30385_2022-09-03,1.0,bike,29237.0,29799.0,562.0,other,shop
30385_2022-09-03,2.0,bike,30190.0,30871.0,681.0,shop,home
30385_2022-09-03,3.0,mpt,39372.0,40901.0,1529.0,home,home
30448_2022-11-15,0.0,bike,29551.0,29763.0,212.0,home,education
30448_2022-11-15,1.0,bike,38291.0,38494.0,203.0,education,home
30448_2022-11-15,2.0,walk,51066.0,51828.0,762.0,home,home
31017_2022-11-03,0.0,walk,43802.0,45991.0,2189.0,home,home
31116_2022-10-19,0.0,pt,14551.0,20613.0,6062.0,home,education
31116_2022-10-19,1.0,walk,21032.0,21208.0,176.0,education,education
31116_2022-10-19,2.0,other,22831.0,27394.0,4563.0,education,education
31116_2022-10-19,3.0,pt,28524.0,34624.0,6100.0,education,home
31163_2022-11-03,0.0,mpt,34481.0,35923.0,1442.0,home,home
31163_2022-11-03,1.0,walk,61322.0,61378.0,56.0,home,leisure
31163_2022-11-03,2.0,walk,61929.0,62120.0,191.0,leisure,home
31087_2022-08-15,0.0,walk,17844.0,22287.0,4443.0,home,home
31087_2022-08-15,1.0,walk,57808.0,58092.0,284.0,home,home
31087_2022-08-15,2.0,walk,59975.0,60428.0,453.0,home,home
31087_2022-08-15,3.0,walk,70231.0,70376.0,145.0,home,home
30151_2022-08-06,0.0,pt,31433.0,33024.0,1591.0,home,leisure
30151_2022-08-06,1.0,pt,34672.0,38262.0,3590.0,leisure,other
30151_2022-08-06,2.0,pt,38646.0,38991.0,345.0,other,leisure
30151_2022-08-06,3.0,other,42639.0,53108.0,10469.0,leisure,other
30151_2022-08-06,4.0,other,54093.0,54723.0,630.0,other,leisure
30151_2022-08-06,5.0,pt,56028.0,56073.0,45.0,leisure,other
30151_2022-08-06,6.0,pt,57624.0,57677.0,53.0,other,other
30151_2022-08-06,7.0,pt,58045.0,63627.0,5582.0,other,home
31070_2022-09-30,0.0,mpt,54077.0,55835.0,1758.0,home,other
31070_2022-09-30,1.0,mpt,60538.0,61197.0,659.0,other,leisure
31070_2022-09-30,2.0,mpt,74360.0,74957.0,597.0,leisure,home
30268_2022-11-29,0.0,mpt,23925.0,24281.0,356.0,home,education
30268_2022-11-29,1.0,mpt,40104.0,40419.0,315.0,education,home
30268_2022-11-29,2.0,mpt,45677.0,46125.0,448.0,home,education
30268_2022-11-29,3.0,mpt,62933.0,63925.0,992.0,education,shop
30268_2022-11-29,4.0,mpt,64852.0,65520.0,668.0,shop,home
30268_2022-11-29,5.0,walk,73926.0,74554.0,628.0,home,other
30268_2022-11-29,6.0,walk,74919.0,75569.0,650.0,other,home
30083_2022-12-02,0.0,bike,38560.0,38655.0,95.0,home,home
30083_2022-12-02,1.0,walk,39086.0,39145.0,59.0,home,work
30083_2022-12-02,2.0,walk,51855.0,54315.0,2460.0,work,education
30083_2022-12-02,3.0,walk,64091.0,64573.0,482.0,education,leisure
30083_2022-12-02,4.0,pt,73398.0,76399.0,3001.0,leisure,home
30796_2022-11-29,0.0,walk,52971.0,53951.0,980.0,home,home
30796_2022-11-29,1.0,mpt,57572.0,59541.0,1969.0,home,home
30848_2022-11-10,0.0,mpt,55774.0,58805.0,3031.0,home,other
30848_2022-11-10,1.0,mpt,59642.0,60285.0,643.0,other,home
30848_2022-11-10,2.0,mpt,64856.0,65021.0,165.0,home,home
30848_2022-11-10,3.0,mpt,65427.0,65631.0,204.0,home,home
31288_2022-12-14,0.0,pt,21556.0,22576.0,1020.0,home,work
31288_2022-12-14,1.0,pt,58440.0,59523.0,1083.0,work,home
30386_2022-12-02,0.0,bike,27200.0,27511.0,311.0,home,home
30386_2022-12-02,1.0,walk,64531.0,64749.0,218.0,home,home
31251_2022-12-02,0.0,mpt,25452.0,26677.0,1225.0,home,education
31251_2022-12-02,1.0,mpt,35345.0,35449.0,104.0,education,education
